ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
5.03,5.00,-0.86,0.79,0.23,4.05,319.24,369.76,0,6,1
10.02,2.24,-1.95,0.29,0.61,3.55,330.09,405.94,0,6,1
14.45,1.00,-2.89,-0.22,0.54,2.14,356.67,445.21,0,6,1
12.28,1.72,-1.85,-0.49,0.32,0.75,321.53,415.49,0,6,1
11.11,1.50,0.71,-0.29,0.13,0.32,0.00,371.97,0,6,1
10.25,1.10,-1.92,-0.21,0.12,0.64,478.93,661.33,0,6,1
10.31,-0.19,0.39,-0.28,0.41,-0.02,0.00,310.16,0,6,1
11.07,0.40,-0.88,-0.18,-0.06,0.09,0.00,0.00,0,6,1
10.07,0.31,-0.35,-0.08,-0.06,0.02,0.00,0.00,0,6,1
10.57,0.50,-0.38,-0.10,0.06,-0.00,0.00,0.00,0,6,1
10.11,0.52,-0.20,-0.09,0.07,-0.00,0.00,0.00,0,6,1
10.02,0.65,-0.07,-0.09,0.14,-0.01,0.00,0.00,0,6,1
10.30,0.64,-0.26,-0.11,0.14,-0.01,0.00,0.00,0,6,1
10.30,0.76,-0.31,-0.10,0.06,0.01,0.00,0.00,0,6,1
10.23,0.63,-0.16,-0.05,-0.04,0.06,0.00,307.64,0,6,1
9.90,0.54,0.10,-0.10,0.18,0.06,0.00,0.00,0,6,1
10.85,0.40,-0.06,-0.05,0.04,-0.01,0.00,513.00,0,6,1
11.12,0.36,0.34,0.04,-0.30,-0.37,370.12,522.56,0,6,1
12.10,1.19,-1.19,-0.06,-0.31,-1.00,447.60,582.16,0,6,1
12.70,2.46,-1.16,-0.50,-0.18,-1.83,485.10,594.38,0,6,1
12.50,3.97,-2.94,-1.13,-0.44,-3.07,784.60,1170.79,0,6,1
7.57,3.76,-0.85,-1.47,-0.13,-3.42,1050.66,1391.12,0,6,1
-0.20,3.51,1.52,-1.80,0.22,-3.35,925.13,1231.08,0,6,1
0.54,7.13,3.95,-1.41,-0.16,-2.77,581.65,747.64,0,6,1
-2.34,6.77,4.39,-1.22,-0.83,-2.32,1341.88,1688.65,1,6,1
-4.17,7.48,5.33,1.19,1.57,1.66,767.26,849.45,0,7,1
-3.29,7.38,2.46,1.49,1.32,2.47,562.08,641.81,0,7,1
-0.16,6.06,0.02,1.53,0.80,3.55,424.94,473.76,0,7,1
5.60,5.07,-1.82,0.94,0.55,3.88,461.40,576.03,0,7,1
10.00,2.27,-1.94,0.32,0.06,3.66,377.62,459.11,0,7,1
13.78,0.17,-0.89,0.14,0.33,2.58,367.56,426.92,0,7,1
11.16,-0.10,-1.57,0.00,0.37,1.45,0.00,304.67,0,7,1
11.95,-0.33,-0.74,-0.28,0.63,0.72,0.00,0.00,0,7,1
11.51,-0.46,-1.50,0.09,0.03,0.05,0.00,0.00,0,7,1
11.73,-0.67,-1.06,-0.27,0.01,-0.10,0.00,0.00,0,7,1
10.08,-0.41,-0.30,-0.17,-0.08,-0.03,0.00,0.00,0,7,1
10.21,-0.47,0.07,-0.16,0.15,-0.06,0.00,0.00,0,7,1
10.40,-0.40,-0.08,-0.11,0.06,-0.03,0.00,0.00,0,7,1
10.16,-0.30,0.08,-0.05,0.02,-0.02,0.00,0.00,0,7,1
10.22,-0.37,0.19,-0.03,0.08,-0.00,0.00,0.00,0,7,1
10.18,-0.30,0.17,-0.06,0.06,-0.00,0.00,0.00,0,7,1
10.08,-0.26,0.25,-0.07,0.03,-0.00,0.00,0.00,0,7,1
10.14,-0.24,0.12,-0.07,0.03,0.02,0.00,0.00,0,7,1
10.16,-0.25,-0.06,-0.07,0.04,0.02,0.00,0.00,0,7,1
10.24,-0.31,0.19,-0.10,0.05,0.01,0.00,0.00,0,7,1
10.73,-0.20,0.04,-0.09,0.02,-0.05,0.00,402.76,0,7,1
12.74,0.05,0.10,-0.00,-0.55,-0.53,336.21,542.44,0,7,1
12.41,0.69,-0.97,-0.12,-0.08,-1.46,437.43,622.32,0,7,1
11.07,1.97,-1.08,-0.61,-0.32,-1.91,443.16,617.45,0,7,1
11.41,3.18,-1.56,-1.02,-0.21,-2.58,516.12,747.25,0,7,1
8.01,3.25,-0.00,-1.22,-0.05,-3.23,644.67,936.82,0,7,1
3.37,5.86,-0.12,-1.32,-0.36,-3.20,594.46,782.05,0,7,1
1.21,6.68,1.91,-2.07,-0.78,-3.36,1039.83,1415.79,1,7,1
-6.36,8.04,6.01,0.40,0.69,0.63,594.15,686.75,0,8,1
-3.01,7.29,4.51,1.07,0.99,1.96,426.70,480.85,0,8,1
-0.68,6.85,2.49,1.49,0.37,3.00,322.16,358.62,0,8,1
4.01,6.55,-0.40,1.28,0.66,3.20,301.96,358.61,0,8,1
6.78,4.87,-0.98,0.79,0.32,3.16,407.70,517.73,0,8,1
10.09,3.28,-1.31,0.55,0.18,2.90,351.16,428.99,0,8,1
11.96,1.38,-1.49,0.37,0.17,2.22,0.00,300.53,0,8,1
12.30,0.28,-2.20,0.13,0.18,1.48,0.00,309.94,0,8,1
11.98,-0.48,-1.29,-0.01,0.45,0.89,317.69,475.65,0,8,1
12.15,-0.99,-0.62,0.04,0.33,0.24,0.00,326.36,0,8,1
10.01,-0.82,-0.52,0.00,0.21,0.13,0.00,403.43,0,8,1
10.09,-1.15,-0.18,-0.13,0.14,-0.04,0.00,0.00,0,8,1
10.09,-0.91,-0.24,-0.08,-0.02,0.08,0.00,0.00,0,8,1
10.39,-1.13,-0.36,-0.10,-0.10,0.04,0.00,0.00,0,8,1
9.85,-1.10,-0.34,-0.17,-0.05,0.10,0.00,0.00,0,8,1
10.30,-1.18,-0.62,-0.17,-0.03,0.06,0.00,0.00,0,8,1
9.87,-1.23,-0.52,-0.16,-0.03,0.10,0.00,0.00,0,8,1
10.13,-1.29,-0.36,-0.12,-0.20,0.14,0.00,0.00,0,8,1
10.41,-1.15,-1.44,-0.16,-0.28,0.21,0.00,324.89,0,8,1
9.92,-1.60,-1.37,-0.20,-0.24,0.27,0.00,0.00,0,8,1
10.02,-1.94,-1.92,-0.14,-0.21,0.17,0.00,0.00,0,8,1
9.95,-2.22,-1.78,-0.06,-0.11,0.05,0.00,0.00,0,8,1
10.04,-2.01,-1.88,-0.03,-0.05,0.00,0.00,0.00,0,8,1
10.28,-1.94,-1.97,-0.08,-0.09,0.03,0.00,0.00,0,8,1
11.05,-1.95,-1.94,-0.08,-0.35,-0.19,0.00,425.06,0,8,1
11.02,-1.42,-2.49,-0.19,-0.28,-0.80,459.56,694.85,0,8,1
12.45,-0.51,-3.15,-0.34,-0.35,-1.45,460.68,602.43,0,8,1
11.03,0.97,-4.08,-0.71,-0.10,-2.13,472.92,644.67,0,8,1
10.84,2.17,-3.51,-1.29,-0.05,-2.76,841.06,1264.83,0,8,1
