ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
0.07,7.53,1.68,0.46,0.09,2.14,847.39,991.8,0,4,1
4.18,9.8,0.28,-0.13,0.59,-0.26,747.81,844.55,0,4,1
2.85,9.09,1.12,-0.01,-0.02,0.09,510.03,585.43,0,4,1
5.8,10.46,-1.09,-0.35,-0.11,-0.61,888.76,1129.55,0,4,1
-4.98,6.8,2.64,-0.07,0.32,0.22,1206.82,1488.17,0,4,1
3.86,10.69,0.85,0.33,0.35,0.76,832.08,950.42,0,4,1
3.13,8.55,0.53,-0.28,0.0,-0.3,613.25,698.91,0,4,1
3.75,9.73,0.84,-0.14,-0.04,0.07,590.26,689.85,0,4,1
2.6,7.6,0.62,-0.66,-0.2,-1.87,934.35,1178.76,0,4,1
-4.5,6.78,3.04,0.16,0.08,1.81,951.13,1184.05,0,4,1
4.63,9.77,0.59,0.2,-0.44,0.72,722.98,820.94,0,4,1
3.43,8.72,-0.64,-0.3,-0.06,-0.19,638.62,711.58,0,4,1
4.16,9.33,0.5,-0.13,-0.14,0.03,507.66,582.74,0,4,1
2.46,7.7,1.14,-0.71,-0.39,-1.63,901.5,1178.79,0,4,1
-5.89,6.26,2.69,0.21,0.18,1.63,999.73,1222.2,0,4,1
3.7,11.11,-0.02,0.18,0.12,0.41,803.47,878.9,0,4,1
3.42,9.79,0.74,-0.14,-0.03,0.01,594.84,675.86,0,4,1
3.46,9.45,0.94,-0.12,-0.03,-0.08,407.31,475.65,0,4,1
2.69,11.13,0.06,-0.19,-0.19,-0.77,829.37,1039.37,0,4,1
-5.34,5.98,1.76,0.03,-0.18,1.61,989.01,1229.13,0,4,1
2.05,11.16,1.07,0.27,0.33,0.13,802.7,926.72,0,4,1
3.52,9.79,0.06,-0.0,0.23,0.02,558.25,645.12,0,4,1
3.46,9.44,0.48,-0.13,-0.01,0.19,463.66,532.57,0,4,1
1.74,7.98,-0.71,-0.65,-0.39,-1.89,976.76,1304.15,0,4,1
-4.43,7.62,2.5,0.27,0.27,2.62,767.23,989.05,0,4,1
6.88,10.24,0.75,0.42,0.22,0.32,726.01,837.49,0,4,1
3.49,9.66,0.96,-0.18,0.01,-0.01,647.25,711.11,0,4,1
3.01,9.44,0.95,-0.07,0.38,-0.15,458.84,526.43,0,4,1
6.35,11.3,1.38,-0.26,-0.83,-0.38,480.91,630.78,0,4,1
-5.88,4.36,1.9,-0.23,0.21,-1.52,1008.38,1258.43,0,4,1
