ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
3.61,12.22,1.56,0.38,-0.18,0.68,431.43,476.58,0,6,1
3.48,9.57,1.33,0.04,-0.42,0.3,367.25,412.9,0,6,1
3.11,9.05,1.45,-0.24,-0.29,-0.28,364.9,449.38,0,6,1
2.92,8.13,1.31,-0.27,-0.37,-0.95,514.02,785.48,0,6,1
1.0,7.28,1.81,-0.4,-0.71,-1.18,527.07,761.79,0,6,1
0.76,6.93,2.11,-0.1,-0.07,-1.13,513.65,786.4,0,6,1
0.94,8.54,0.12,-0.05,0.48,-1.03,747.41,1009.43,0,6,1
-0.41,8.44,1.0,-0.45,-0.1,-1.13,680.1,886.14,0,6,1
-2.63,8.11,2.01,-0.1,0.05,-0.0,1018.81,1459.97,1,6,1
1.38,7.1,1.59,0.1,0.67,1.42,626.41,714.73,0,7,1
1.55,8.82,1.61,0.14,0.67,1.0,416.88,503.42,0,7,1
2.98,9.45,1.39,0.04,0.41,0.55,403.9,473.05,0,7,1
2.51,9.16,1.62,-0.03,-0.18,0.45,307.81,365.09,0,7,1
3.51,9.35,0.93,-0.18,-0.04,0.37,0.0,0.0,0,7,1
4.93,10.73,1.16,-0.42,-0.16,-0.12,0.0,0.0,0,7,1
4.47,10.59,1.74,-0.25,0.85,-0.8,594.26,748.01,0,7,1
3.01,10.19,2.43,-0.13,-0.01,-0.65,731.33,933.42,0,7,1
1.1,10.08,2.53,-0.01,0.31,-0.18,627.34,763.81,0,7,1
1.98,9.64,1.95,-0.01,0.02,0.1,574.54,663.58,0,7,1
1.55,9.38,2.24,-0.02,-0.03,0.15,611.37,684.99,0,7,1
2.01,9.73,2.28,0.02,0.0,0.17,565.78,632.49,0,7,1
3.23,11.6,1.8,0.11,-0.13,0.26,532.3,590.68,0,7,1
2.83,11.36,1.87,0.26,-0.37,0.33,446.8,504.88,0,7,1
2.26,10.89,1.3,0.44,-0.64,0.54,421.27,485.91,0,7,1
3.03,9.67,-0.14,0.27,-0.05,0.04,432.45,510.35,0,7,1
3.18,8.74,0.36,0.22,-0.37,-0.41,467.29,706.68,0,7,1
3.06,10.11,-1.18,-0.31,-0.56,-1.16,421.77,493.61,0,7,1
1.43,6.26,0.38,-0.78,-0.35,-1.6,494.27,654.79,0,7,1
-0.31,5.79,1.77,-0.73,-0.05,-1.5,631.39,912.33,0,7,1
